"","TRACT","X","Geography","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_name","county_fips","region_name","region_code","pop_park_acc","pop2010","p_parkacc","LL_95CI","UL_95CI","se","rse","CA_decile","CA_RR","version","CONDITION","OUTCOME","YEAR","SRANum","RegionNum","RegionName","UrbanicitySort","UrbanicityCat","SESSort","Socioeconomic_Category","SDNUM","Supervisor_District","Total_Cases","Total_Rate","Age_Adjusted_Rate","Male_Cases","Male_Rate","Female_Cases","Female_Rate","White_Cases","White_Rate","Black_Cases","Black_Rate","Hispanic_Cases","Hispanic_Rate","Asian_Pacific_Islander_Cases","Asian_Pacific_Islander_Rate","Other_Race_Ethnicity_Cases","Other_Race_Ethnicity_Rate","Age_Group_0_to_14_Cases","Age_Group_0_to_14_Rate","Age_Group_15_to_24_Cases","Age_Group_15_to_24_Rate","Age_Group_25_to_44_Cases","Age_Group_25_to_44_Rate","Age_Group_45_to_64_Cases","Age_Group_45_to_64_Rate","Age_Group_65Plus_Cases","Age_Group_65Plus_Rate","percent","Unemployment_rate"
"363",85.06,173,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008506,"Census Tract 0085.06","San Diego",6073,"San Diego",9,3176,4042,0.7857496,0.7731005,0.7983988,0.0064536,3.0121954,4,1.0652557,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,7.9,7.3
"364",85.09,175,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008509,"Census Tract 0085.09","San Diego",6073,"San Diego",9,6647,6647,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,9.8,7.4
"365",85.09,175,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008509,"Census Tract 0085.09","San Diego",6073,"San Diego",9,6647,6647,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,18.2,7.4
"366",85.09,175,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008509,"Census Tract 0085.09","San Diego",6073,"San Diego",9,6647,6647,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,11.8,7.4
"367",85.09,175,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008509,"Census Tract 0085.09","San Diego",6073,"San Diego",9,6647,6647,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,12.2,7.4
"368",85.12,170,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008512,"Census Tract 0085.12","San Diego",6073,"San Diego",9,4193,4193,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,6,11.2
"369",85.12,170,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008512,"Census Tract 0085.12","San Diego",6073,"San Diego",9,4193,4193,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,5.9,11.2
"370",86,185,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008600,"Census Tract 0086.00","San Diego",6073,"San Diego",9,6864,6864,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,40.8,8.6
"371",86,185,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008600,"Census Tract 0086.00","San Diego",6073,"San Diego",9,6864,6864,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,28.8,8.6
"372",86,185,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008600,"Census Tract 0086.00","San Diego",6073,"San Diego",9,6864,6864,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,37.8,8.6
"373",86,185,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008600,"Census Tract 0086.00","San Diego",6073,"San Diego",9,6864,6864,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,24.2,8.6
"374",87.01,169,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008701,"Census Tract 0087.01","San Diego",6073,"San Diego",9,3361,3361,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,5.6,13.2
"375",87.01,169,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008701,"Census Tract 0087.01","San Diego",6073,"San Diego",9,3361,3361,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,8.3,13.2
"376",87.01,169,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008701,"Census Tract 0087.01","San Diego",6073,"San Diego",9,3361,3361,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,9.2,13.2
"377",87.01,169,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008701,"Census Tract 0087.01","San Diego",6073,"San Diego",9,3361,3361,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,10.2,13.2
"378",88,171,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008800,"Census Tract 0088.00","San Diego",6073,"San Diego",9,6088,6188,0.9838397,0.980698,0.9869814,0.0016029,9.9188693,6,1.3338102,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,29.1,13.8
"379",89.01,176,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73008901,"Census Tract 0089.01","San Diego",6073,"San Diego",9,3210,4805,0.6680541,0.6547389,0.6813693,0.0067935,2.0465647,4,0.9056937,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,15.2,13.4
"380",90,183,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009000,"Census Tract 0090.00","San Diego",6073,"San Diego",9,3861,3861,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,29.8,10.3
"381",90,183,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009000,"Census Tract 0090.00","San Diego",6073,"San Diego",9,3861,3861,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,28.8,10.3
"382",90,183,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009000,"Census Tract 0090.00","San Diego",6073,"San Diego",9,3861,3861,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,19.4,10.3
"383",90,183,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009000,"Census Tract 0090.00","San Diego",6073,"San Diego",9,3861,3861,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,51.1,10.3
"384",91.01,172,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009101,"Census Tract 0091.01","San Diego",6073,"San Diego",9,5318,5318,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,6.5,3.8
"385",91.01,172,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009101,"Census Tract 0091.01","San Diego",6073,"San Diego",9,5318,5318,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,4.1,3.8
"386",91.01,172,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009101,"Census Tract 0091.01","San Diego",6073,"San Diego",9,5318,5318,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,7.1,3.8
"387",91.01,172,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009101,"Census Tract 0091.01","San Diego",6073,"San Diego",9,5318,5318,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,2.3,3.8
"388",91.03,167,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009103,"Census Tract 0091.03","San Diego",6073,"San Diego",9,3679,3679,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,11,9.3
"389",91.03,167,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009103,"Census Tract 0091.03","San Diego",6073,"San Diego",9,3679,3679,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,7.5,9.3
"390",91.03,167,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009103,"Census Tract 0091.03","San Diego",6073,"San Diego",9,3679,3679,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,6,9.3
"391",91.04,174,"KEARNY MESA",469,"Percent of Population within ½ Mile of Park, Beach, Open Space, or Coastline",2010,9,"Total","CT",73009104,"Census Tract 0091.04","San Diego",6073,"San Diego",9,2775,2775,1,1,1,0,0,9,1.355719,41376.2397873,"Mood Disorders","Hospitalization",2010,10,2,"N CENTRAL",4,"Urban Area",3,"Moderately Low Income",4,"Supervisorial District 4",573,378.948203798741,382.349409869146,211,280.037692277065,362,477.188542202186,400,474.253939271783,40,595.592614651578,69,206.056262318581,29,146.279949558638,16,233.986545773618,57,245.287890524141,142,602.793224943753,165,331.858407079646,145,406.983271584147,64,335.69367951744,5.1,3.8
